GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2021102409,2021-10-24,4,10,42,CHI,TB,2,11,100,1,0,(10:42) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 84-M.GOODWIN TO TB 38 FOR 12 YARDS (45-D.WHITE).,0,2021,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102409,2021-10-24,4,11,36,CHI,TB,1,10,51,0,0,(11:36) (SHOTGUN) 8-D.WILLIAMS LEFT END TO 50 FOR -1 YARDS (35-J.DEAN). TB-35-J.DEAN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2021,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,49,OPP,0,,0,,0
2021102409,2021-10-24,4,12,55,TB,CHI,4,4,96,0,0,"(12:55) 3-R.SUCCOP 22 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-8-B.PINION.",0,2021,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0
2021102409,2021-10-24,4,13,0,TB,CHI,3,4,96,0,0,(13:00) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 7-L.FOURNETTE.,0,2021,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0
2021102409,2021-10-24,4,13,3,TB,CHI,2,4,96,0,0,(13:03) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 84-C.BRATE (97-M.EDWARDS).,0,2021,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0
2021102407,2021-10-24,1,7,30,LV,PHI,3,5,53,0,0,"(7:30) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 30-J.RICHARD TO PHI 45 FOR 2 YARDS (29-A.MADDOX). PENALTY ON LV-76-J.SIMPSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 47 - NO PLAY.",0,2021,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,1,0,0,,47,OPP,1,LV,1,OFFENSIVE HOLDING,10
2021102407,2021-10-24,1,8,5,LV,PHI,2,8,100,0,0,(8:05) 28-J.JACOBS UP THE MIDDLE TO PHI 47 FOR 3 YARDS (75-TA.JACKSON).,0,2021,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,0,OPP,0,,0,,0
2021102407,2021-10-24,1,11,1,PHI,LV,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-8-A.SIPOSS.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021102407,2021-10-24,1,11,8,PHI,LV,2,9,87,1,0,"(11:08) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 14-K.GAINWELL FOR 13 YARDS, TOUCHDOWN.",0,2021,13,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0
2021102407,2021-10-24,1,11,43,PHI,LV,1,10,86,0,0,(11:43) (SHOTGUN) 26-M.SANDERS LEFT TACKLE TO LV 13 FOR 1 YARD (91-Y.NGAKOUE; 90-J.HANKINS).,0,2021,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0
2021102407,2021-10-24,1,12,22,PHI,LV,2,1,79,1,0,(12:22) 26-M.SANDERS LEFT TACKLE TO LV 14 FOR 7 YARDS (42-C.LITTLETON; 25-T.MOEHRIG).,0,2021,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0
2021102407,2021-10-24,1,13,0,PHI,LV,1,10,70,0,0,(13:00) 26-M.SANDERS LEFT GUARD TO LV 21 FOR 9 YARDS (25-T.MOEHRIG; 77-Q.JEFFERSON).,0,2021,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0
2021102406,2021-10-24,4,0,0,,,0,0,100,1,0,END GAME,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102406,2021-10-24,4,0,25,LA,DET,1,10,54,0,0,(:25) 9-M.STAFFORD KNEELS TO DET 47 FOR -1 YARDS.,0,2021,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2021102406,2021-10-24,4,1,3,LA,DET,4,1,71,0,0,"(1:03) 8-M.GAY 47 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-6-J.HEKKER.",0,2021,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0
2021102406,2021-10-24,4,1,3,,,0,0,100,1,0,TIMEOUT #2 BY LA AT 01:03.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102409,2021-10-24,4,13,42,TB,CHI,1,1,99,0,0,(13:42) (NO HUDDLE) 7-L.FOURNETTE UP THE MIDDLE TO CHI 4 FOR -3 YARDS (6-D.TREVATHAN).,0,2021,-3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2021102409,2021-10-24,4,14,14,TB,CHI,2,8,65,1,0,(14:14) (SHOTGUN) 12-T.BRADY PASS DEEP MIDDLE TO 14-C.GODWIN TO CHI 1 FOR 34 YARDS (4-E.JACKSON).,0,2021,34,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2021102409,2021-10-24,4,14,53,TB,CHI,1,10,63,0,0,(14:53) 7-L.FOURNETTE RIGHT GUARD TO CHI 35 FOR 2 YARDS (58-R.SMITH; 97-M.EDWARDS).,0,2021,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,37,OPP,0,,0,,0
2021102409,2021-10-24,3,0,0,,,0,0,100,1,0,END QUARTER 3,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102409,2021-10-24,3,0,22,TB,CHI,4,1,99,0,0,"(:22) 72-J.WELLS REPORTED IN AS ELIGIBLE.  27-R.JONES UP THE MIDDLE TO CHI 1 FOR NO GAIN (44-A.OGLETREE). FUMBLES (44-A.OGLETREE), RECOVERED BY CHI-36-D.HOUSTON-CARSON AT CHI 2.",0,2021,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,0,CENTER,1,OPP,0,,0,,0
2021102409,2021-10-24,3,1,7,TB,CHI,3,2,98,0,0,(1:07) 72-J.WELLS REPORTED IN AS ELIGIBLE.  27-R.JONES UP THE MIDDLE TO CHI 1 FOR 1 YARD (36-D.HOUSTON-CARSON; 4-E.JACKSON).,0,2021,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,2,OPP,0,,0,,0
2021102409,2021-10-24,3,1,11,TB,CHI,2,2,98,0,0,(1:11) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 14-C.GODWIN.,0,2021,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2021102409,2021-10-24,3,1,52,TB,CHI,1,2,98,0,0,"(1:52) 12-T.BRADY PASS SHORT LEFT TO 13-M.EVANS TO CHI 2 FOR NO GAIN (33-JA.JOHNSON, 36-D.HOUSTON-CARSON).",0,2021,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2021102409,2021-10-24,3,2,12,TB,CHI,1,7,93,0,0,"(2:12) 72-J.WELLS AND 64-A.STINNIE REPORTED IN AS ELIGIBLE.  27-R.JONES UP THE MIDDLE TO CHI 4 FOR 3 YARDS (52-K.MACK). PENALTY ON CHI-98-B.NICHOLS, DISQUALIFICATION, 2 YARDS, ENFORCED AT CHI 4.",0,2021,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,CENTER,7,OPP,1,CHI,0,DISQUALIFICATION,2
2021102409,2021-10-24,3,3,0,TB,CHI,2,1,88,1,0,(3:00) 7-L.FOURNETTE UP THE MIDDLE TO CHI 7 FOR 5 YARDS (58-R.SMITH).,0,2021,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,12,OPP,0,,0,,0
2021102409,2021-10-24,3,3,36,TB,CHI,1,10,79,0,0,(3:36) 7-L.FOURNETTE RIGHT TACKLE TO CHI 12 FOR 9 YARDS (22-K.VILDOR).,0,2021,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,21,OPP,0,,0,,0
2021102409,2021-10-24,3,4,8,TB,CHI,1,10,67,1,0,(4:08) 7-L.FOURNETTE RIGHT TACKLE TO CHI 21 FOR 12 YARDS (58-R.SMITH).,0,2021,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0
2021102409,2021-10-24,3,7,40,CHI,TB,3,12,75,1,0,(7:40) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT INTENDED FOR 11-D.MOONEY INTERCEPTED BY 33-J.WHITEHEAD AT TB 16. 33-J.WHITEHEAD TO TB 33 FOR 17 YARDS (11-D.MOONEY).,0,2021,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,0,,25,OPP,0,,0,,0
2021102409,2021-10-24,3,7,47,CHI,TB,3,2,85,0,0,"(7:47) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 8-D.WILLIAMS (51-K.MINTER). PENALTY ON CHI-67-S.MUSTIPHER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 15 - NO PLAY.",0,2021,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,1,0,0,,15,OPP,1,CHI,1,OFFENSIVE HOLDING,10
2021102409,2021-10-24,3,8,20,CHI,TB,2,8,79,0,0,(8:20) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET TO TB 15 FOR 6 YARDS (30-D.DELANEY).,0,2021,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,21,OPP,0,,0,,0
2021102409,2021-10-24,3,9,2,CHI,TB,1,10,77,0,0,(9:02) 8-D.WILLIAMS LEFT GUARD TO TB 21 FOR 2 YARDS (51-K.MINTER).,0,2021,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,23,OPP,0,,0,,0
2021102409,2021-10-24,3,9,36,CHI,TB,1,10,57,1,0,(9:36) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 24-K.HERBERT PUSHED OB AT TB 23 FOR 20 YARDS (43-R.COCKRELL).,0,2021,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2021102409,2021-10-24,3,12,8,TB,CHI,4,2,54,0,0,"(12:08) 8-B.PINION PUNTS 46 YARDS TO END ZONE, CENTER-46-C.TINKER, TOUCHBACK.",0,2021,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2021102409,2021-10-24,3,12,54,TB,CHI,3,1,55,0,0,(12:54) (NO HUDDLE) 7-L.FOURNETTE LEFT TACKLE TO CHI 46 FOR -1 YARDS (44-A.OGLETREE).,0,2021,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0
2021102409,2021-10-24,2,0,0,,,0,0,100,1,0,END QUARTER 2,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102409,2021-10-24,2,0,9,TB,CHI,0,0,85,1,0,"3-R.SUCCOP EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-8-B.PINION.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021102409,2021-10-24,1,9,54,CHI,TB,4,8,56,0,0,"(9:54) 16-P.O'DONNELL PUNTS 28 YARDS TO TB 16, CENTER-48-P.SCALES, OUT OF BOUNDS.",0,2021,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2021102409,2021-10-24,1,9,58,CHI,TB,3,8,56,0,0,(9:58) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 85-C.KMET.,0,2021,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2021102409,2021-10-24,1,10,39,CHI,TB,2,9,55,0,0,(10:39) 24-K.HERBERT RIGHT GUARD TO TB 44 FOR 1 YARD (50-V.VEA; 43-R.COCKRELL).,0,2021,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0
2021102409,2021-10-24,1,11,16,CHI,TB,1,10,54,0,0,(11:16) 1-J.FIELDS SCRAMBLES RIGHT END TO TB 45 FOR 1 YARD (90-J.PIERRE-PAUL).,0,2021,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2021102409,2021-10-24,1,11,58,TB,CHI,0,0,85,1,0,"3-R.SUCCOP EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-8-B.PINION.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021102409,2021-10-24,1,12,3,TB,CHI,1,2,98,1,0,"(12:03) 7-L.FOURNETTE UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2021,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,2,OPP,0,,0,,0
2021102409,2021-10-24,1,12,43,TB,CHI,1,10,83,1,0,(12:43) 72-J.WELLS REPORTED IN AS ELIGIBLE.  7-L.FOURNETTE UP THE MIDDLE TO CHI 2 FOR 15 YARDS (36-D.HOUSTON-CARSON).,0,2021,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,17,OPP,0,,0,,0
2021102409,2021-10-24,1,12,49,TB,CHI,1,10,68,0,0,"(12:49) 12-T.BRADY PASS INCOMPLETE DEEP LEFT TO 14-C.GODWIN. PENALTY ON CHI-22-K.VILDOR, DEFENSIVE PASS INTERFERENCE, 15 YARDS, ENFORCED AT CHI 32 - NO PLAY.",0,2021,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,1,0,0,,32,OPP,1,CHI,1,DEFENSIVE PASS INTERFERENCE,15
2021102409,2021-10-24,1,0,0,,,0,0,100,1,0,GAME,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102408,2021-10-24,4,0,0,,,0,0,100,1,0,END GAME,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102408,2021-10-24,4,0,31,ARI,HOU,2,10,65,0,0,(:31) 12-C.MCCOY KNEELS TO HOU 36 FOR -1 YARDS.,0,2021,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2021102408,2021-10-24,4,1,14,ARI,HOU,1,10,65,0,0,(1:14) 12-C.MCCOY KNEELS TO HOU 35 FOR NO GAIN.,0,2021,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2021102408,2021-10-24,4,2,0,ARI,HOU,3,3,58,1,0,"(2:00) (SHOTGUN) 29-J.WARD UP THE MIDDLE TO HOU 35 FOR 7 YARDS (90-R.BLACKLOCK, 1-L.JOHNSON).",0,2021,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,42,OPP,0,,0,,0
2021102408,2021-10-24,4,2,0,,,0,0,100,1,0,TWO-MINUTE WARNING,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102408,2021-10-24,4,2,13,ARI,HOU,2,11,100,0,0,(2:13) (SHOTGUN) 26-E.BENJAMIN UP THE MIDDLE TO HOU 42 FOR 8 YARDS (55-D.WALKER).,0,2021,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,0,OPP,0,,0,,0
2021102408,2021-10-24,4,2,57,ARI,HOU,1,10,51,0,0,(2:57) 12-C.MCCOY IN AT QB FOR ARI. (SHOTGUN) 26-E.BENJAMIN LEFT TACKLE TO 50 FOR -1 YARDS (55-D.WALKER).,0,2021,0,SHOTGUN,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0
2021102408,2021-10-24,4,10,22,ARI,HOU,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-14-A.LEE.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021102408,2021-10-24,4,10,29,ARI,HOU,3,1,82,1,0,"(10:29) (SHOTGUN) 6-J.CONNER UP THE MIDDLE FOR 18 YARDS, TOUCHDOWN.",0,2021,18,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,18,OPP,0,,0,,0
2021102408,2021-10-24,4,11,9,ARI,HOU,2,9,74,0,0,(11:09) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 10-D.HOPKINS PUSHED OB AT HOU 18 FOR 8 YARDS (25-D.KING).,0,2021,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0
2021102408,2021-10-24,4,11,46,ARI,HOU,1,10,73,0,0,(11:46) (SHOTGUN) 6-J.CONNER UP THE MIDDLE TO HOU 26 FOR 1 YARD (58-C.KIRKSEY).,0,2021,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,27,OPP,0,,0,,0
2021102408,2021-10-24,4,12,29,ARI,HOU,2,1,71,1,0,"(12:29) (NO HUDDLE, SHOTGUN) 2-C.EDMONDS UP THE MIDDLE TO HOU 27 FOR 2 YARDS (58-C.KIRKSEY; 37-T.THOMAS).",0,2021,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,29,OPP,0,,0,,0
2021102408,2021-10-24,4,12,57,ARI,HOU,1,10,62,0,0,"(12:57) (NO HUDDLE, SHOTGUN) 2-C.EDMONDS UP THE MIDDLE TO HOU 29 FOR 9 YARDS (58-C.KIRKSEY; 90-R.BLACKLOCK).",0,2021,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OPP,0,,0,,0
2021102408,2021-10-24,4,14,20,HOU,ARI,4,5,63,0,0,(14:20) (SHOTGUN) 10-D.MILLS PASS INCOMPLETE SHORT LEFT TO 13-B.COOKS.,0,2021,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2021102408,2021-10-24,4,15,0,HOU,ARI,3,7,61,0,0,(15:00) (SHOTGUN) 31-D.JOHNSON UP THE MIDDLE TO ARI 37 FOR 2 YARDS (45-D.GARDECK).,0,2021,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,39,OPP,0,,0,,0
2021102408,2021-10-24,3,0,9,HOU,ARI,2,8,60,0,0,"(:09) (NO HUDDLE, SHOTGUN) 10-D.MILLS PASS SHORT RIGHT TO 85-P.BROWN TO ARI 39 FOR 1 YARD (9-I.SIMMONS, 7-B.MURPHY).",0,2021,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2021102408,2021-10-24,3,0,35,HOU,ARI,1,10,58,0,0,(:35) (SHOTGUN) 31-D.JOHNSON UP THE MIDDLE TO ARI 40 FOR 2 YARDS (42-D.KENNARD).,0,2021,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,42,OPP,0,,0,,0
2021102408,2021-10-24,3,2,27,HOU,ARI,4,8,56,0,0,"(2:27) 11-C.JOHNSTON PUNTS 44 YARDS TO END ZONE, CENTER-46-J.WEEKS, TOUCHBACK.",0,2021,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2021102408,2021-10-24,3,3,6,HOU,ARI,3,5,59,0,0,(3:06) 10-D.MILLS PASS SHORT RIGHT TO 13-B.COOKS TO ARI 44 FOR -3 YARDS (23-R.ALFORD).,0,2021,-3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2021102408,2021-10-24,3,3,12,HOU,ARI,3,1,63,0,0,"(3:12) (NO HUDDLE, SHOTGUN) 10-D.MILLS PASS INCOMPLETE SHORT RIGHT TO 2-M.INGRAM. PENALTY ON HOU-10-D.MILLS, ILLEGAL MOTION, 4 YARDS, ENFORCED AT ARI 37 - NO PLAY.",0,2021,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,37,OPP,1,HOU,1,ILLEGAL MOTION,4
2021102408,2021-10-24,3,3,53,HOU,ARI,2,6,58,0,0,"(3:53) (SHOTGUN) 10-D.MILLS PASS SHORT LEFT TO 2-M.INGRAM TO ARI 37 FOR 5 YARDS (20-M.WILSON, 9-I.SIMMONS).",0,2021,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2021102408,2021-10-24,3,4,21,HOU,ARI,1,10,54,0,0,(4:21) (SHOTGUN) 10-D.MILLS PASS SHORT LEFT TO 13-B.COOKS TO ARI 42 FOR 4 YARDS (20-M.WILSON).,0,2021,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2021102408,2021-10-24,3,7,58,ARI,HOU,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-14-A.LEE.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021102408,2021-10-24,3,8,8,ARI,HOU,1,10,53,1,0,"(8:08) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS DEEP MIDDLE TO 86-Z.ERTZ FOR 47 YARDS, TOUCHDOWN.",0,2021,47,NO HUDDLE SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2021102408,2021-10-24,2,0,0,,,0,0,100,1,0,END QUARTER 2,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102408,2021-10-24,2,0,9,ARI,HOU,3,12,87,0,0,"(:09) 5-M.PRATER 31 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-14-A.LEE.",0,2021,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0
2021102408,2021-10-24,2,0,13,ARI,HOU,2,12,87,0,0,(:13) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT MIDDLE TO 86-Z.ERTZ (52-J.GREENARD).,0,2021,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0
2021102408,2021-10-24,2,0,13,,,0,0,100,1,0,TIMEOUT #3 BY ARI AT 00:13.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102408,2021-10-24,2,0,18,ARI,HOU,1,10,89,0,0,(:18) (SHOTGUN) 1-K.MURRAY SACKED AT HOU 13 FOR -2 YARDS (52-J.GREENARD).,0,2021,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,11,OPP,0,,0,,0
2021102408,2021-10-24,2,0,22,ARI,HOU,2,14,78,0,0,"(:22) (SHOTGUN) 1-K.MURRAY SACKED AT HOU 31 FOR -9 YARDS (97-M.COLLINS). PENALTY ON HOU-97-M.COLLINS, ROUGHING THE PASSER, 11 YARDS, ENFORCED AT HOU 22 - NO PLAY.",0,2021,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,1,0,0,,22,OPP,1,HOU,1,ROUGHING THE PASSER,11
2021102408,2021-10-24,2,0,22,ARI,HOU,2,9,83,0,0,"(:22) (SHOTGUN) PENALTY ON ARI-74-D.HUMPHRIES, FALSE START, 5 YARDS, ENFORCED AT HOU 17 - NO PLAY.",0,2021,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,17,OPP,1,ARI,1,FALSE START,5
2021102408,2021-10-24,2,0,22,,,0,0,100,1,0,TIMEOUT #2 BY ARI AT 00:22.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102408,2021-10-24,2,0,27,ARI,HOU,1,10,82,0,0,"(:27) (NO HUDDLE, SHOTGUN) 1-K.MURRAY UP THE MIDDLE TO HOU 17 FOR 1 YARD (51-K.GRUGIER-HILL).",0,2021,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,18,OPP,0,,0,,0
